modulo;arquivo_origem;data_extracao;id_compra;id_compra_item;numero_item;tipo_material_servico;codigo_item_catalogo;descricao_simples;descricao_detalhada;quantidade;unidade_medida;valor_estimado_item;valor_homologado_item;valor_unitario_resultado;valor_total_resultado;menor_lance;valor_negociado;situacao_item;tem_resultado;fornecedor_vencedor_cnpj;fornecedor_vencedor_nome;beneficio;criterio_julgamento;decreto7174;sustentavel;data_encerramento;data_adjudicacao;data_homologacao;data_resultado;data_inclusao_pncp;data_atualizacao_pncp;data_alteracao
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600084;00084;Material;;AGULHA*, TIPO AGULHA HIPODÉRMICA TAMANHO 40 X 12 MATERIAL CORPO EM AÇO INÓX SILICONIZADO TIPO PONTA BISEL CURTO TRIFACETADO TIPO CONEXÃO CONECTOR EM PLÁSTICO LUER CARACTERÍSTICAS ADICIONAIS PROTETOR PLÁSTICO USO ESTÉRIL, DESCARTÁVEL TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;AGULHA, TIPO AGULHA HIPODÉRMICA, TAMANHO 40 X 12, MATERIAL CORPO EM AÇO INÓX SILICONIZADO, TIPO PONTA BISEL CURTO TRIFACETADO, TIPO CONEXÃO CONECTOR EM PLÁSTICO LUER, CARACTERÍSTICAS ADICIONAIS PROTETOR PLÁSTICO, USO ESTÉRIL, DESCARTÁVEL, TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;26;Caixa;0,00;;;;18,90;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600083;00083;Material;;OFTALMOSCÓPIO, TIPO PORTÁTIL TIPO LUZ LÂMPADA DE XENÔNIO 2,5V CARACTERÍSTICAS ADICIONAIS 5 ABERTURAS DE DIAFRAGMA APLICAÇÃO CAMPO CORREÇÃO -20D ATÉ +20D COMPONENTES CABO METAL CROMADO E PLÁSTICO ADICIONAIS GRAMPO FIXAÇÃO P/ BOLSO C/ BOTÃO LIGA/DESLIGA;OFTALMOSCÓPIO, TIPO PORTÁTIL, TIPO LUZ LÂMPADA DE XENÔNIO 2,5V, CARACTERÍSTICAS ADICIONAIS 5 ABERTURAS DE DIAFRAGMA, APLICAÇÃO CAMPO CORREÇÃO-20D ATÉ +20D, COMPONENTES CABO METAL CROMADO E PLÁSTICO, ADICIONAIS GRAMPO FIXAÇÃO P/ BOLSO C/ BOTÃO LIGA/DESLIGA;2;Unidade;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600082;00082;Material;;APARELHO SALVAMENTO, APARELHO DE SALVAMENTO NOME;"Tala para imobilização confeccionada em EVA (4mm); colorida, para identificar o seu tamanho, nas cores padrão para resgate; pode ser usada com fita crepe, bandagem ou gaze, para a imobilização completa, conjunto contendo os seguintes tamanho: PP - 30 X 8 cm";10;Unidade;0,00;;;;9,00;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600081;00081;Material;;APARELHO SALVAMENTO, APARELHO DE SALVAMENTO NOME;"Tala para imobilização confeccionada em EVA (4mm); colorida, para identificar o seu tamanho, nas cores padrão para resgate; pode ser usada com fita crepe, bandagem ou gaze, para a imobilização completa, conjunto contendo os seguintes tamanhos: GG - 1,02 x 11,5 cm";10;Unidade;0,00;;;;21,00;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600080;00080;Material;;APARELHO SALVAMENTO, APARELHO DE SALVAMENTO NOME;"Tala para imobilização confeccionada em EVA (4mm); colorida, para identificar o seu tamanho, nas cores padrão para resgate; pode ser usada com fita crepe, bandagem ou gaze, para a imobilização completa, conjunto contendo os seguintes tamanho: G - 86,5 x 10 cm";20;Unidade;0,00;;;;12,00;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600079;00079;Material;;APARELHO SALVAMENTO, APARELHO DE SALVAMENTO NOME;"Tala para imobilização confeccionada em EVA (4mm); colorida, para identificar o seu tamanho, nas cores padrão para resgate; pode ser usada com fita crepe, bandagem ou gaze, para a imobilização completa, conjunto contendo os seguintes tamanho: M - 63 x 9 cm";20;Unidade;0,00;;;;12,00;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600078;00078;Material;;APARELHO SALVAMENTO, APARELHO DE SALVAMENTO NOME;"Tala para imobilização confeccionada em EVA (4mm); colorida, para identificar o seu tamanho, nas cores padrão para resgate; pode ser usada com fita crepe, bandagem ou gaze, para a imobilização completa, conjunto contendo os seguintes tamanho: P - 53 x 8 cm";9;Unidade;0,00;;;;10,00;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600077;00077;Material;;EMBALAGEM PRODUTO FARMACÊUTICO, EMBALAGEM PRODUTO FARMACÊUTICO NOME;Vaselina líquida.;31;Frasco 500 Ml;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600076;00076;Material;;TOUCA, TIPO DESCARTÁVEL MATERIAL POLIPROPILENO COR BRANCA CARACTERÍSTICAS ADICIONAIS TAMANHO ÚNICO COM ELÁSTICO;TOUCA, TIPO DESCARTÁVEL, MATERIAL POLIPROPILENO, COR BRANCA, CARACTERÍSTICAS ADICIONAIS TAMANHO ÚNICO COM ELÁSTICO;47;Caixa;0,00;;;;9,31;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600075;00075;Material;;IODOPOVIDONA (PVPI), CONCENTRAÇÃO A 10% ( TEOR DE IODO 1% ) FORMA FARMACEUTICA SOLUÇÃO TÓPICA AQUOSA;IODOPOVIDONA (PVPI), CONCENTRAÇÃO A 10% ( TEOR DE IODO 1% ), FORMA FARMACEUTICA SOLUÇÃO TÓPICA AQUOSA;35;Frasco;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600074;00074;Material;;FITA, FITA NOME;Tiras para teste de glicemia, compatível com glicosímetro descrito.;135;Caixa 50 Unidades;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600073;00073;Material;;LÍQUIDO PENETRANTE, LÍQUIDO PENETRANTE NOME;Soro Fisiológico 0,9%. Cloreto de sódio, 0,9%, solução injetável, sistema fechado. Frasco 100 ou 125ml.;36;Caixa 50 Unidades;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600072;00072;Material;;LÍQUIDO PENETRANTE, LÍQUIDO PENETRANTE NOME;Soro de reidratação oral sachê com 28,84g sem sabor uso adulto e pediátrico;47;Caixa 50 Pacotes;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600071;00071;Material;;SACO PLÁSTICO LIXO, CAPACIDADE 15 L COR BRANCA APRESENTAÇÃO PEÇA ÚNICA LARGURA 39 CM ALTURA 58 CM CARACTERÍSTICAS ADICIONAIS COM TARJA VERMELHA LIXO HOSPITALAR APLICAÇÃO COLETA DE RESÍDUOS DE SERVIÇOS DE SAÚDE;SACO PLÁSTICO LIXO, CAPACIDADE 15 L, COR BRANCA, APRESENTAÇÃO PEÇA ÚNICA, LARGURA 39 CM, ALTURA 58 CM, CARACTERÍSTICAS ADICIONAIS COM TARJA VERMELHA LIXO HOSPITALAR, APLICAÇÃO COLETA DE RESÍDUOS DE SERVIÇOS DE SAÚDE;290;Pacote;0,00;;;;15,85;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600070;00070;Material;;SABONETE LÍQUIDO, ASPECTO FÍSICO LÍQUIDO VISCOSO ACIDEZ NEUTRO PH COMPOSIÇÃO LAURIL ÉTER SULFATO DE SÓDIO AROMA ERVA-DOCE;SABONETE LÍQUIDO, ASPECTO FÍSICO LÍQUIDO VISCOSO, ACIDEZ NEUTRO PH, COMPOSIÇÃOLAURIL ÉTER SULFATO DE SÓDIO, AROMA ERVA-DOCE;96;Galão;0,00;;;;20,38;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600069;00069;Material;;PAPEL, PAPEL NOME;Papel toalha interfolhas, 2 dobras, 100% celulose, cor branca, dimensões aproximadas: 21/23 cm.;80;Fardo 1.000 Folhas;0,00;;;;11,24;;Cancelado no julgamento;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600068;00068;Material;;PAPEL, PAPEL NOME;Papel lençol descartável em rolo, cor branca. Largura 70cm.;50;Rolo 50 M;0,00;;;;22,00;;Cancelado no julgamento;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600067;00067;Material;;PAPEL, PAPEL NOME;Papel grau cirúrgico e filme laminado de poliéster/polipropileno, com barreira microbiana, controle de porosidade, selagem tripla, indicador impresso que muda de cor após a esterilização em autoclave a vapor ou óxido de etileno. Largura 200mm.Utilizado para esterilização de materiais.;73;Bobina 100 M;0,00;;;;99,00;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600066;00066;Material;;ÓLEO VEGETAL COMESTÍVEL, ÓLEO VEGETAL COMESTÍVEL NOME;"Óleo de girassol (a&#769;cidos graxos essenciais insaturados ole&#769;icos: a&#769;cido linole&#770;nico e linoleico, Vitamina A, Vitamina E e Lecitina de soja)";37;Frasco 250 Ml;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600065;00065;Material;;ÓCULOS PROTEÇÃO, ÓCULOS PROTEÇÃO NOME;Óculos de proteção em policarbonato resistente, armação preta e hastes reguláveis, lentes incolores, com proteção antirrisco e contra raios UVA e UVB, apoio nasal, proteção lateral com ventilação.;39;Unidade;0,00;;;;16,76;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600064;00064;Material;;MÁSCARA SEGURANÇA, MÁSCARA SEGURANÇA NOME;Máscara cirúrgica, com elástico, branca, filtro com eficiência em filtragem bacteriana superior a 96%, ajuste anatômico perfeito sobre a face, descartável, hipoalergênica e não estéril. Equipamento de proteção individual.;67;Caixa 50 Unidades;0,00;;;;12,15;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600063;00063;Material;;MÁSCARA SEGURANÇA, MÁSCARA SEGURANÇA NOME;Máscara de proteção N95 PFF2 embaladas individualmente, uso descartável. Cor azul. Com elástico. Equipamento de proteção individual utilizada em casos de isolamento respiratório.;150;Unidade;0,00;;;;7,56;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600062;00062;Material;;LUVA SEGURANÇA, LUVA SEGURANÇA NOME;Luva de procedimento, material látex natural íntegro e uniforme, hipo-alergênica, punho com bainha, levemente pulverizada, cor branca, comprimento cano mínimo 80, tipo ambidestra, descartável.Tamanho G.Equipamento de Proteção Individual.;137;Caixa 100 Unidades;0,00;;;;19,50;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600061;00061;Material;;LUVA SEGURANÇA, LUVA SEGURANÇA NOME;Luva de procedimento, material látex natural íntegro e uniforme, hipo-alergênica, punho com bainha, levemente pulverizada, cor branca, comprimento cano mínimo 80, tipo ambidestra, descartável.Tamanho M. Equipamento de Proteção Individual.;173;Caixa 100 Unidades;0,00;;;;19,50;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600060;00060;Material;;LUVA SEGURANÇA, LUVA SEGURANÇA NOME;Luva de procedimento, material látex natural íntegro e uniforme, hipo-alergênica, punho com bainha, levemente pulverizada, cor branca, comprimento cano mínimo 80, tipo ambidestra, descartável.Tamanho P. Equipamento de Proteção Individual.;105;Caixa 100 Unidades;0,00;;;;19,50;;Encerrado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600059;00059;Material;;LÂMINA SERRA, LÂMINA SERRA NOME;Lâmina para tricotomia. Tipo gilete. Uso único, descartável.;90;Unidade;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600058;00058;Material;;LÂMINA BISTURI, MATERIAL AÇO INOXIDÁVEL TAMANHO Nº 16 TIPO DESCARTÁVEL ESTERILIDADE ESTÉRIL CARACTERÍSTICAS ADICIONAIS EMBALADA INDIVIDUALMENTE;LÂMINA BISTURI, MATERIAL AÇO INOXIDÁVEL, TAMANHO Nº 16, TIPO DESCARTÁVEL, ESTERILIDADE ESTÉRIL, CARACTERÍSTICAS ADICIONAIS EMBALADA INDIVIDUALMENTE;10;Caixa;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600057;00057;Material;;LACRE SEGURANÇA, LACRE SEGURANÇA NOME;Lacre plástico de segurança numerado. Utilizado para lacrar caixas;17;Pacote 50 Unidades;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600056;00056;Material;;FRASCO - TIPO ALMOTOLIA, MATERIAL EM POLIETILENO (PLÁSTICO) TIPO BICO BICO RETO, LONGO, ESTREITO, COM PROTETOR TIPO TAMPA TAMPA EM ROSCA COR TRANSPARENTE CAPACIDADE 250 ML;FRASCO - TIPO ALMOTOLIA, MATERIAL EM POLIETILENO (PLÁSTICO), TIPO BICO BICO RETO, LONGO, ESTREITO, COM PROTETOR, TIPO TAMPA TAMPA EM ROSCA, COR TRANSPARENTE, CAPACIDADE 250 ML;39;Unidade;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600055;00055;Material;;ESPARADRAPO, MATERIAL TECIDO IMPERMEÁVEL LARGURA 100 MM COMPRIMENTO 4,50 M CARACTERÍSTICAS ADICIONAIS IMPERMEÁVEL,MASSA ADESIVA DE ZINCO COR COR DA PELE MATERIAL DORSO TECIDO DE ALGODÃO;ESPARADRAPO, MATERIAL TECIDO IMPERMEÁVEL, LARGURA 100 MM, COMPRIMENTO 4,50 M, CARACTERÍSTICAS ADICIONAIS IMPERMEÁVEL,MASSA ADESIVA DE ZINCO, COR COR DA PELE, MATERIAL DORSO TECIDO DE ALGODÃO;155;Rolo;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600054;00054;Material;;FITA ADESIVA, MATERIAL CREPE TIPO MONOFACE LARGURA 18 MM COMPRIMENTO 50 M COR BRANCA;FITA ADESIVA, MATERIAL CREPE, TIPO MONOFACE, LARGURA 18 MM, COMPRIMENTO 50 M, COR BRANCA;120;Rolo;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600053;00053;Material;;FITA ADESIVA HOSPITALAR, TIPO MICROPOROSA MATERIAL NÃO TECIDO DE VISCOSE RAYON COR BRANCA LARGURA 50 MM COMPRIMENTO 10 M TIPO ADESIVO C/ ADESIVO ACRÍLICO HIPO-ALERGÊNICO;FITA ADESIVA HOSPITALAR, TIPO MICROPOROSA, MATERIAL NÃO TECIDO DE VISCOSE RAYON, COR BRANCA, LARGURA 50 MM, COMPRIMENTO 10 M, TIPO ADESIVO C/ ADESIVO ACRÍLICO HIPO-ALERGÊNICO;85;Rolo;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600052;00052;Material;;FITA ADESIVA HOSPITALAR, TIPO MICROPOROSA MATERIAL NÃO TECIDO DE VISCOSE RAYON COR BRANCA LARGURA 25 MM COMPRIMENTO 10 M TIPO ADESIVO C/ ADESIVO ACRÍLICO HIPO-ALERGÊNICO;FITA ADESIVA HOSPITALAR, TIPO MICROPOROSA, MATERIAL NÃO TECIDO DE VISCOSE RAYON, COR BRANCA, LARGURA 25 MM, COMPRIMENTO 10 M, TIPO ADESIVO C/ ADESIVO ACRÍLICO HIPO-ALERGÊNICO;145;Rolo;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600051;00051;Material;;EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS, EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROF NOME;Cânula orofaríngea de Guedel material de polietileno, kit com 5 tamanhos de comprimento (60, 70, 80, 90, 100 e 110 mm) e orifício interno correspondente. Utilizada para abertura das vias aéreas em pacientes inconscientes.;8;Kit;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600050;00050;Material;;BATERIA NÃO RECARREGÁVEL, BATERIA SECA NAO RECARREGAVEL NOME;Bateria cr2032 compatível para glicosímetro.;28;Unidade;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600049;00049;Material;;ATADURA, MATERIAL CREPOM, 100% ALGODÃO LARGURA 20 CM COMPRIMENTO 180 CM TIPO EM REPOUSO QUANTIDADE FIOS 13 UN/CM² TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;ATADURA, MATERIAL CREPOM, 100% ALGODÃO, LARGURA 20 CM, COMPRIMENTO 180 CM, TIPO EM REPOUSO, QUANTIDADE FIOS 13 UN/CM², TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;260;Rolo;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600048;00048;Material;;ATADURA, MATERIAL CREPOM, 100% ALGODÃO LARGURA 15 CM COMPRIMENTO 180 CM TIPO EM REPOUSO QUANTIDADE FIOS 13 UN/CM² TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;ATADURA, MATERIAL CREPOM, 100% ALGODÃO, LARGURA 15 CM, COMPRIMENTO 180 CM, TIPO EM REPOUSO, QUANTIDADE FIOS 13 UN/CM², TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;240;Rolo;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
LEGADO;itens_15813205000012016_E4_p1.json;2026-03-24 07:57:33;15813205000012016;1581320500001201600047;00047;Material;;ATADURA, MATERIAL CREPOM, 100% ALGODÃO LARGURA 10 CM COMPRIMENTO 180 CM TIPO EM REPOUSO QUANTIDADE FIOS 13 UN/CM² TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;ATADURA, MATERIAL CREPOM, 100% ALGODÃO, LARGURA 10 CM, COMPRIMENTO 180 CM, TIPO EM REPOUSO, QUANTIDADE FIOS 13 UN/CM², TIPO EMBALAGEM EMBALAGEM INDIVIDUAL;240;Rolo;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;31/01/2017;;;;;;08/04/2024
